orderId,itemId,quantity,price
821,Pen,1,57.1
834,Socks,1,49.21
197,Book,1,23.82
340,Tompouce,1,9.76
546,Shirt,1,60.18
792,Towel,1,74.95
880,Pen,1,5.33
144,Curtain,1,38.46
941,Bread,1,2.35
653,Paper,1,11.22
912,Socks,1,7.99
504,Shirt,1,53.18
855,Pen,1,34.21
222,Tompouce,1,69.57
263,Socks,1,56.49
322,Socks,1,40.06
825,Tompouce,1,45.01
113,Shirt,1,46.45
125,Bread,1,52.28
686,Tompouce,1,60.6
981,Shirt,1,49.1
123,Paper,1,69.78
956,Book,1,30.9
356,Curtain,1,11.41
583,Tompouce,1,61.27
170,Curtain,1,16.22
969,Tompouce,1,5.78
486,Socks,1,51.02
302,Pen,1,14.32
242,Towel,1,10.53
398,Shirt,1,7.63
126,Socks,1,57.2
153,Socks,1,20.71
982,Bread,1,77.45
678,Towel,1,70.63
850,Shirt,1,76.85
509,Bread,1,16.8
452,Pen,1,5.68
458,Shirt,1,2.49
469,Socks,1,26.73
887,Tompouce,1,31.74
682,Shirt,1,72.42
270,Tompouce,1,59.48
870,Bread,1,61.34
697,Book,1,22.96
241,Socks,1,64.19
226,Shirt,1,10.63
675,Tompouce,1,8.46
424,Towel,1,36.11
852,Paper,1,15.88
931,Socks,1,10.68
479,Shirt,1,81.82
306,Shirt,1,26.24
898,Paper,1,15.55
338,Pen,1,57.31
562,Paper,1,71.69
548,Tompouce,1,34.46
346,Bread,1,41.65
433,Towel,1,6.89
430,Book,1,39.13
329,Bread,1,44.77
122,Book,1,47.1
421,Bread,1,16.97
890,Bread,1,56.37
646,Socks,1,29.44
336,Pen,1,61.09
706,Curtain,1,64.84
195,Shirt,1,41.32
885,Towel,1,45.12
397,Pen,1,58.01
300,Paper,1,17.98
278,Shirt,1,38.13
496,Tompouce,1,8.24
587,Paper,1,61.97
531,Socks,1,64.69
670,Curtain,1,28.18
438,Towel,1,46.37
292,Paper,1,6.9
121,Bread,1,28.02
644,Curtain,1,66.85
592,Book,1,46.11
568,Shirt,1,15.63
196,Towel,1,30.47
291,Pen,1,81.36
994,Paper,1,64.31
992,Paper,1,75.02
441,Towel,1,1.97
565,Shirt,1,60.8
633,Socks,1,13.16
630,Socks,1,36.54
109,Book,1,25.8
497,Towel,1,6.68
105,Pen,1,41.61
136,Paper,1,15.73
941,Curtain,1,53.94
658,Curtain,1,79.83
129,Paper,1,32.95
584,Tompouce,1,19.14
187,Shirt,1,47.17
619,Paper,1,79.25
267,Curtain,1,53.05
246,Socks,1,57.63
821,Shirt,1,49.16
787,Book,1,15.72
847,Pen,1,8.04
345,Tompouce,1,43.24
476,Bread,1,82.52
386,Socks,1,15.67
407,Towel,1,56.16
631,Curtain,1,5.42
729,Curtain,1,7.55
688,Socks,1,27.27
373,Shirt,1,45.65
894,Curtain,1,13.63
725,Book,1,63.04
419,Tompouce,1,4.25
904,Shirt,1,79.86
274,Book,1,58.71
529,Shirt,1,5.88
780,Socks,1,20.75
851,Socks,1,45.97
817,Curtain,1,5.9
492,Bread,1,14.36
203,Tompouce,1,29.8
963,Paper,1,82.27
973,Curtain,1,74.56
413,Paper,1,9.09
284,Book,1,34.33
318,Shirt,1,43.75
707,Pen,1,5.23
968,Socks,1,72.26
935,Book,1,80.21
479,Towel,1,39.82
669,Bread,1,40.95
865,Paper,1,61.17
780,Bread,1,74.24
740,Curtain,1,12.49
900,Curtain,1,36.97
465,Towel,1,20.7
347,Curtain,1,79.44
618,Pen,1,78.75
944,Curtain,1,19.83
453,Pen,1,26.36
585,Bread,1,53.82
440,Towel,1,64.27
359,Curtain,1,77.53
892,Book,1,58.08
407,Paper,1,61.22
234,Tompouce,1,62.21
178,Bread,1,35.3
357,Paper,1,41.6
411,Bread,1,82.46
504,Curtain,1,80.84
909,Tompouce,1,58.31
965,Tompouce,1,81.39
196,Tompouce,1,53.47
144,Towel,1,11.32
844,Towel,1,36.96
281,Shirt,1,32.11
474,Paper,1,35.14
452,Curtain,1,27.33
207,Bread,1,66.7
823,Shirt,1,17.93
107,Bread,1,8.02
808,Curtain,1,20.64
733,Bread,1,40.29
633,Towel,1,17.38
242,Shirt,1,53.8
686,Book,1,50.37
520,Towel,1,8.88
203,Bread,1,70.36
467,Book,1,61.56
580,Book,1,11.02
765,Shirt,1,12.22
948,Paper,1,12.91
887,Socks,1,51.99
640,Curtain,1,82.55
770,Tompouce,1,78.71
220,Towel,1,81.75
628,Tompouce,1,6.63
158,Book,1,23.69
504,Socks,1,55.09
667,Shirt,1,40.35
235,Book,1,69.4
618,Pen,1,16.93
163,Socks,1,10.92
176,Socks,1,12.26
522,Towel,1,74.21
211,Book,1,34.42
546,Pen,1,63.48
925,Curtain,1,52.08
551,Tompouce,1,4.85
255,Curtain,1,43.66
963,Socks,1,55.3
117,Book,1,40.76
774,Shirt,1,60.89
768,Socks,1,2.53
725,Curtain,1,8.99
252,Curtain,1,47.88
894,Pen,1,39.57
658,Book,1,6.19
834,Towel,1,55.85
728,Shirt,1,81.94
716,Curtain,1,11.03
440,Book,1,78.26
567,Towel,1,70.88
885,Bread,1,23.93
209,Bread,1,78.24
566,Curtain,1,49.15
162,Tompouce,1,64.43
525,Tompouce,1,20.79
505,Bread,1,30.89
726,Pen,1,55.52
879,Paper,1,6.79
579,Towel,1,75.83
376,Bread,1,34.27
516,Curtain,1,24.73
988,Towel,1,19.62
328,Bread,1,52.6
766,Socks,1,17.32
308,Tompouce,1,32.26
301,Curtain,1,60.47
845,Paper,1,30.89
405,Socks,1,26.61
658,Towel,1,62.81
536,Socks,1,55.47
499,Pen,1,7.94
271,Tompouce,1,5.39
210,Bread,1,15.86
472,Paper,1,5.9
912,Book,1,39.85
146,Tompouce,1,20.38
369,Bread,1,29.31
962,Tompouce,1,35.76
148,Bread,1,62.52
850,Pen,1,69.14
747,Shirt,1,41.91
755,Curtain,1,13.62
469,Pen,1,21.13
286,Book,1,21.51
755,Socks,1,12.69
582,Paper,1,39.51
513,Bread,1,73.89
174,Shirt,1,6.27
601,Paper,1,12.62
915,Bread,1,49.83
354,Pen,1,66.29
878,Paper,1,11.65
813,Pen,1,43.46
633,Tompouce,1,41.52
520,Pen,1,65.64
622,Tompouce,1,5.94
802,Paper,1,40.53
677,Paper,1,53.51
785,Socks,1,32.09
170,Pen,1,34.3
546,Pen,1,4.72
326,Shirt,1,51.77
287,Towel,1,18.55
381,Bread,1,26.12
555,Pen,1,11.95
417,Socks,1,36.89
169,Socks,1,52.86
202,Curtain,1,28.94
117,Socks,1,25.7
490,Shirt,1,55.26
941,Towel,1,14.72
935,Towel,1,81.53
316,Pen,1,18.03
953,Towel,1,61.23
625,Book,1,29.3
137,Pen,1,74.32
981,Socks,1,52.8
461,Shirt,1,20.6
871,Towel,1,45.35
639,Shirt,1,46.15
340,Paper,1,32.88
291,Shirt,1,21.94
716,Tompouce,1,39.76
340,Tompouce,1,13.38
738,Shirt,1,23.8
587,Paper,1,9.74
721,Socks,1,52.93
899,Towel,1,63.9
839,Towel,1,22.42
642,Bread,1,76.47
738,Curtain,1,65.38
328,Towel,1,32.19
857,Towel,1,69.32
291,Towel,1,59.35
493,Shirt,1,33.02
546,Towel,1,31.17
325,Shirt,1,77.72
602,Paper,1,71.86
565,Pen,1,61.49
938,Pen,1,49.48
179,Curtain,1,38.3
744,Book,1,24.6
613,Curtain,1,56.65
219,Tompouce,1,19.95
660,Bread,1,28.87
635,Towel,1,75.95
412,Shirt,1,54.94
302,Curtain,1,10.48
826,Book,1,28.63
138,Shirt,1,59.59
962,Book,1,73.72
293,Book,1,5.45
650,Tompouce,1,65.87
457,Paper,1,67.96
606,Book,1,46.31
203,Towel,1,18.63
389,Socks,1,22.34
330,Socks,1,48.88
892,Tompouce,1,23.33
861,Curtain,1,70.16
576,Book,1,47.51
192,Book,1,12.91
445,Curtain,1,31.93
301,Shirt,1,15.19
544,Socks,1,20.21
378,Socks,1,38.56
157,Bread,1,17.76
815,Paper,1,47.35
302,Shirt,1,33.42
939,Pen,1,13.25
810,Pen,1,45.43
512,Bread,1,29.97
186,Pen,1,81.47
679,Tompouce,1,29.51
828,Towel,1,6.18
98,Book,1,52.7
324,Curtain,1,62.31
549,Book,1,36.52
989,Curtain,1,9.77
816,Shirt,1,48.3
904,Socks,1,11.31
348,Tompouce,1,51.13
813,Bread,1,44.37
660,Book,1,54.12
445,Paper,1,38.64
850,Curtain,1,45.92
146,Shirt,1,68.78
115,Tompouce,1,22.84
556,Shirt,1,38.09
629,Shirt,1,11.11
873,Book,1,31.9
574,Tompouce,1,37.34
357,Shirt,1,79.64
708,Socks,1,47.37
157,Book,1,80.07
676,Socks,1,34.45
287,Pen,1,38.07
407,Paper,1,59.13
109,Bread,1,26.71
941,Socks,1,10.05
901,Bread,1,42.42
122,Book,1,51.45
156,Pen,1,15.51
977,Paper,1,78.1
364,Book,1,81.08
841,Tompouce,1,3.28
420,Shirt,1,53.91
207,Curtain,1,61.18
479,Tompouce,1,62.79
944,Curtain,1,61.12
650,Paper,1,14.39
694,Towel,1,17.53
368,Shirt,1,52.5
128,Shirt,1,23.71
638,Tompouce,1,34.84
206,Shirt,1,24.49
222,Shirt,1,52.57
333,Tompouce,1,34.78
578,Pen,1,39.81
327,Book,1,24.48
384,Paper,1,15.91
333,Towel,1,13.8
712,Curtain,1,36.33
179,Book,1,50.07
447,Curtain,1,36.83
115,Towel,1,49.48
251,Tompouce,1,76.93
506,Shirt,1,68.82
139,Paper,1,69.65
703,Bread,1,66.76
965,Curtain,1,82.41
824,Curtain,1,17.3
915,Pen,1,75.52
857,Towel,1,47.52
194,Tompouce,1,52
719,Tompouce,1,27.14
869,Towel,1,40.33
814,Towel,1,81.16
233,Shirt,1,2.42
628,Pen,1,51.87
735,Bread,1,67.78
282,Pen,1,77.08
624,Bread,1,50.64
611,Bread,1,42.25
251,Curtain,1,12.49
403,Socks,1,73.71
221,Shirt,1,73.13
656,Shirt,1,70.89
671,Shirt,1,50.34
483,Bread,1,66.29
595,Bread,1,31.65
765,Curtain,1,69.58
404,Book,1,53.49
789,Pen,1,12.36
880,Pen,1,62.8
629,Socks,1,34.54
229,Bread,1,50.2
759,Towel,1,53.41
493,Book,1,79.08
558,Tompouce,1,60.37
282,Towel,1,56.53
446,Curtain,1,80.56
137,Pen,1,77.68
470,Towel,1,76
681,Towel,1,25.09
736,Tompouce,1,29.2
632,Shirt,1,45.61
896,Shirt,1,69.56
923,Towel,1,9.67
112,Bread,1,70.32
100,Book,1,44.11
877,Curtain,1,54.96
511,Curtain,1,18.89
328,Curtain,1,29.13
677,Pen,1,47.52
973,Shirt,1,4.85
144,Book,1,50.05
359,Tompouce,1,4.93
707,Towel,1,79.39
301,Book,1,28.46
314,Curtain,1,26.24
923,Towel,1,29.87
909,Paper,1,10.71
398,Bread,1,47.6
712,Curtain,1,42.73
922,Paper,1,11.61
933,Pen,1,17.43
924,Curtain,1,27.68
326,Shirt,1,33.54
843,Towel,1,35.89
895,Book,1,4.21
825,Bread,1,22.3
500,Curtain,1,21.83
322,Towel,1,15.06
198,Book,1,13.21
564,Paper,1,63.67
584,Paper,1,81.95
822,Towel,1,9.32
912,Socks,1,38.63
836,Book,1,51.94
487,Tompouce,1,42.85
429,Shirt,1,56.79
927,Shirt,1,8.19
534,Tompouce,1,72.17
817,Bread,1,75.69
430,Book,1,4.89
940,Paper,1,37.69
854,Paper,1,78.3
674,Paper,1,1.99
981,Curtain,1,27.51
525,Pen,1,39.18
310,Book,1,78.93
342,Tompouce,1,80.32
432,Tompouce,1,16.55
624,Shirt,1,63.3
522,Towel,1,60.6
797,Book,1,19.91
881,Shirt,1,45.88
580,Bread,1,59.67
891,Tompouce,1,18.15
175,Book,1,17.28
727,Bread,1,73.13
268,Socks,1,51.09
962,Curtain,1,11
403,Bread,1,29.84
998,Tompouce,1,28.28
524,Socks,1,24.54
355,Pen,1,3.7
915,Shirt,1,19.7
637,Bread,1,30.32
373,Curtain,1,5.63
556,Curtain,1,26.54
146,Paper,1,58.8
192,Tompouce,1,51.95
996,Book,1,79.79
533,Curtain,1,42.71
721,Book,1,59.43
547,Shirt,1,11.35
999,Towel,1,56.24
929,Shirt,1,66.25
147,Shirt,1,21.63
585,Curtain,1,11
851,Bread,1,28.76
702,Shirt,1,57.91
328,Book,1,16.86
386,Book,1,59.96
632,Paper,1,34.54
348,Paper,1,26.53
215,Shirt,1,10.67
771,Socks,1,60.73
263,Curtain,1,51.56
806,Towel,1,63.15
308,Towel,1,5.52
654,Towel,1,9.65
210,Tompouce,1,48.22
647,Bread,1,18.28
536,Pen,1,61.72
861,Tompouce,1,46.52
445,Curtain,1,7.01
656,Shirt,1,60.44
834,Paper,1,32.5
569,Book,1,1.42
430,Bread,1,5.53
963,Shirt,1,64.68
657,Book,1,14.68
135,Book,1,51.81
527,Shirt,1,29.33
120,Curtain,1,7.55
983,Socks,1,54.36
897,Towel,1,42.24
844,Bread,1,65.41
852,Paper,1,78.98
797,Socks,1,38.56
886,Book,1,50.42
256,Towel,1,19.53
765,Book,1,54.14
770,Tompouce,1,26.64
624,Bread,1,71.19
516,Socks,1,75.3
400,Book,1,10.66
366,Book,1,47.23
252,Paper,1,76.68
961,Pen,1,68.36
464,Curtain,1,28.49
174,Towel,1,52.19
861,Bread,1,37.11
277,Paper,1,50.62
180,Curtain,1,66.38
821,Pen,1,18.92
556,Shirt,1,12.82
641,Socks,1,53.24
982,Curtain,1,21.55
952,Towel,1,43.6
421,Socks,1,39.35
418,Bread,1,56.6
544,Book,1,38.09
390,Curtain,1,12.34
439,Book,1,33
927,Book,1,25.86
983,Pen,1,38.47
657,Curtain,1,70.86
632,Tompouce,1,53.69
812,Pen,1,47.41
913,Book,1,75.19
870,Tompouce,1,77.89
585,Paper,1,4.2
709,Shirt,1,75.99
381,Book,1,37.7
568,Socks,1,4.27
444,Pen,1,61.5
540,Pen,1,58.77
705,Book,1,44.93
577,Bread,1,10.42
326,Paper,1,49.01
506,Paper,1,33.13
129,Bread,1,46.12
285,Towel,1,11.41
569,Book,1,28.29
921,Paper,1,45.64
670,Pen,1,57.36
758,Bread,1,72.76
215,Shirt,1,66.69
820,Paper,1,67.72
689,Curtain,1,46.54
961,Pen,1,36.97
810,Socks,1,12.65
531,Bread,1,63.99
850,Tompouce,1,63.67
181,Pen,1,10.8
610,Curtain,1,32.55
191,Book,1,45.08
863,Towel,1,37.29
454,Bread,1,49.09
339,Shirt,1,78.3
728,Book,1,24.16
680,Book,1,38.58
752,Pen,1,71.46
597,Bread,1,55.08
933,Bread,1,41.87
575,Book,1,34.43
221,Bread,1,73.2
400,Tompouce,1,76.09
236,Towel,1,23.57
112,Paper,1,17.01
179,Book,1,2.38
878,Curtain,1,46.22
754,Shirt,1,10.14
229,Socks,1,32.34
776,Tompouce,1,21.18
965,Socks,1,48.32
597,Tompouce,1,55.67
282,Towel,1,45.69
669,Paper,1,66.16
317,Curtain,1,63.27
300,Shirt,1,63.55
700,Towel,1,14.45
890,Socks,1,79.02
263,Book,1,27.6
672,Book,1,67.8
569,Tompouce,1,63.82
228,Pen,1,13.37
216,Book,1,9.87
172,Towel,1,45.18
593,Towel,1,2.46
421,Tompouce,1,3.65
726,Socks,1,46.93
773,Tompouce,1,59.56
400,Paper,1,77.98
740,Towel,1,12.7
288,Pen,1,31.6
119,Paper,1,5.51
840,Paper,1,31
603,Book,1,65.56
892,Shirt,1,76.26
960,Paper,1,71.27
932,Towel,1,62.16
664,Book,1,59.55
433,Paper,1,25.96
256,Paper,1,60.24
354,Tompouce,1,38.15
625,Paper,1,77.4
496,Pen,1,14.03
931,Socks,1,16.28
594,Towel,1,53.4
207,Bread,1,50.95
821,Tompouce,1,81.06
399,Socks,1,28.65
811,Tompouce,1,33.92
790,Towel,1,33.67
444,Curtain,1,49.29
522,Bread,1,47.73
618,Pen,1,46.76
572,Towel,1,73.34
590,Paper,1,50.93
602,Paper,1,64.72
858,Towel,1,38.66
299,Pen,1,7.8
223,Curtain,1,61.58
938,Shirt,1,80.29
316,Shirt,1,58.59
767,Book,1,45.6
657,Curtain,1,19.59
734,Shirt,1,35.52
215,Paper,1,58.85
267,Pen,1,15.05
300,Pen,1,15.1
590,Tompouce,1,7.61
496,Paper,1,29.42
208,Curtain,1,19.34
677,Curtain,1,61.37
653,Book,1,68.42
408,Curtain,1,12.63
474,Book,1,7.27
346,Paper,1,34.56
275,Book,1,10.13
388,Book,1,12.26
681,Towel,1,68.43
169,Tompouce,1,62.36
140,Tompouce,1,57.38
252,Curtain,1,7.82
523,Socks,1,65.25
359,Tompouce,1,68.51
256,Book,1,2.1
218,Bread,1,68.24
796,Tompouce,1,74.44
409,Towel,1,3.1
863,Book,1,39.48
754,Book,1,34.44
776,Shirt,1,17.35
293,Curtain,1,18.18
471,Socks,1,58.14
254,Tompouce,1,82.36
859,Book,1,52.4
967,Shirt,1,7.35
182,Pen,1,33.49
283,Towel,1,4.82
725,Book,1,54.29
310,Socks,1,52.93
221,Curtain,1,82.73
998,Socks,1,81.24
773,Pen,1,37.08
878,Socks,1,27.46
569,Book,1,55.52
275,Paper,1,74.5
643,Book,1,74.77
197,Shirt,1,8.76
407,Curtain,1,30.62
176,Bread,1,76.86
925,Paper,1,24.35
833,Pen,1,30.09
773,Book,1,61.11
809,Curtain,1,2.4
538,Shirt,1,22.3
538,Paper,1,13.73
154,Shirt,1,10.28
742,Book,1,50.48
387,Socks,1,79.42
826,Curtain,1,31.47
994,Pen,1,81.77
305,Tompouce,1,31.18
157,Pen,1,61.3
198,Paper,1,33
460,Paper,1,82.05
435,Paper,1,58.34
420,Socks,1,28.19
433,Bread,1,31.15
285,Curtain,1,66.15
887,Paper,1,11.45
638,Book,1,27.51
512,Bread,1,34.26
529,Shirt,1,62.57
319,Socks,1,56.39
921,Pen,1,81.48
521,Shirt,1,55.88
350,Socks,1,63.3
644,Shirt,1,22.17
759,Bread,1,52.63
979,Paper,1,58.8
917,Bread,1,30.58
448,Towel,1,47.52
526,Tompouce,1,1.27
570,Curtain,1,37.18
101,Book,1,76.99
717,Paper,1,2.87
300,Socks,1,21.96
726,Paper,1,20.65
555,Tompouce,1,72.63
717,Towel,1,10.02
564,Tompouce,1,5.15
967,Socks,1,33.99
577,Book,1,28.19
517,Socks,1,30.97
802,Shirt,1,21.37
861,Bread,1,75.04
515,Towel,1,5.02
670,Curtain,1,10.64
524,Tompouce,1,43.2
160,Curtain,1,13.18
169,Tompouce,1,2.91
442,Book,1,6.5
286,Curtain,1,50.71
820,Pen,1,39.14
541,Book,1,40.33
433,Socks,1,57.12
100,Socks,1,64.87
143,Book,1,28.19
706,Tompouce,1,25.1
881,Towel,1,9.06
737,Pen,1,25.65
528,Shirt,1,41.19
657,Tompouce,1,76.05
970,Tompouce,1,24.28
921,Curtain,1,80.91
840,Tompouce,1,2.28
391,Shirt,1,47.37
174,Pen,1,13.14
260,Tompouce,1,54.18
861,Bread,1,37.92
741,Book,1,50.92
902,Paper,1,66.38
626,Socks,1,11.87
392,Book,1,26.5
425,Curtain,1,27.25
152,Curtain,1,65.69
980,Curtain,1,48.6
642,Paper,1,52.98
575,Pen,1,26.53
695,Book,1,7.22
200,Towel,1,52.2
691,Shirt,1,25.41
641,Towel,1,16.97
718,Socks,1,79.72
568,Curtain,1,60.31
879,Towel,1,41.73
834,Shirt,1,78.58
499,Pen,1,16.89
364,Paper,1,71.69
498,Book,1,33.99
533,Socks,1,76.79
333,Bread,1,63.18
831,Towel,1,48.06
402,Book,1,22.09
195,Shirt,1,27
798,Curtain,1,81.07
247,Pen,1,26.13
986,Pen,1,72.42
732,Curtain,1,16.92
140,Socks,1,67.63
156,Bread,1,73.44
328,Book,1,12.9
559,Socks,1,64.37
619,Socks,1,73.68
990,Book,1,71.76
741,Paper,1,42.91
915,Paper,1,13.57
415,Towel,1,33.12
818,Book,1,79.19
